"Hash","Copies","BytesEach","Path"
"A6F5F8F9BC3671BFE9C72C1EAEB8F20A06D1C9017CEA658C7322C3F6E53A8030","2","12359","_backups\retire-finder-feature-sweep-v4-20260720-085242\files\src\wingman2\layout\AppShell.tsx"
"A6F5F8F9BC3671BFE9C72C1EAEB8F20A06D1C9017CEA658C7322C3F6E53A8030","2","12359","_backups\retire-finder-feature-sweep-v5-20260720-085648\files\src\wingman2\layout\AppShell.tsx"
"A6FB49F29B77B371568C866C2829596CA3551AE20E8ABA35341365C953D819CA","3","39167","archive\_wingman_backup_compare_datalist_line_cleanup_20260614-115428\ComparePageNew.tsx"
"A6FB49F29B77B371568C866C2829596CA3551AE20E8ABA35341365C953D819CA","3","39167","archive\_wingman_backup_compare_remove_datalist_20260614-115320\ComparePageNew.tsx"
"A6FB49F29B77B371568C866C2829596CA3551AE20E8ABA35341365C953D819CA","3","39167","archive\_wingman_backup_remove_datalist_exact_20260614-115903\ComparePageNew.tsx"
"A774316EA76D59EEFAE7F9F4DA38CFF4AFAB47A9F5BB340E8E64BF38B1E6E4F3","2","33330","archive\_wingman_backup_compare_pre_commit_cleanup_20260614-084236\src\wingman2\lib\competitorProductIntelligence.ts"
"A774316EA76D59EEFAE7F9F4DA38CFF4AFAB47A9F5BB340E8E64BF38B1E6E4F3","2","33330","archive\_wingman_backup_pre_compare_cleanup_20260614-083913\src\wingman2\lib\competitorProductIntelligence.ts"
"A7DF8823AF1A017B23B46543613F0981B439939F5B7720D5ED248B0514234805","3","3499","_backups\retire-finder-feature-sweep-v3-20260720-084642\files\src\wingman2\app\routeCatalog.ts"
"A7DF8823AF1A017B23B46543613F0981B439939F5B7720D5ED248B0514234805","3","3499","_backups\retire-finder-feature-sweep-v4-20260720-085242\files\src\wingman2\app\routeCatalog.ts"
"A7DF8823AF1A017B23B46543613F0981B439939F5B7720D5ED248B0514234805","3","3499","_backups\retire-finder-feature-sweep-v5-20260720-085648\files\src\wingman2\app\routeCatalog.ts"
"A8A855FA7E2482C35BD4DA254CAB4F4A7A65C09ABD78C71FD7CC18AED80A0F3E","4","11771",".wingman-work\backups\20260811-125215\src\wingman2\lib\roomSchematicEngine.ts"
"A8A855FA7E2482C35BD4DA254CAB4F4A7A65C09ABD78C71FD7CC18AED80A0F3E","4","11771",".wingman-work\backups\20260811-125346\src\wingman2\lib\roomSchematicEngine.ts"
"A8A855FA7E2482C35BD4DA254CAB4F4A7A65C09ABD78C71FD7CC18AED80A0F3E","4","11771",".wingman-work\backups\20260811-125821\src\wingman2\lib\roomSchematicEngine.ts"
"A8A855FA7E2482C35BD4DA254CAB4F4A7A65C09ABD78C71FD7CC18AED80A0F3E","4","11771","src\wingman2\lib\roomSchematicEngine.ts"
"A8C0C94A9D043A278B6D83D97685AB03DB3C1003413097979131B4C26ECD6F59","3","71130","archive\_src_inline_backups\src\wingman2\pages\ProductCallCardsPage.tsx.bak-fix-missing-product-gallery-logic-20260612-093901"
"A8C0C94A9D043A278B6D83D97685AB03DB3C1003413097979131B4C26ECD6F59","3","71130","archive\_src_inline_backups\src\wingman2\pages\ProductCallCardsPage.tsx.bak-gallery-scope-repair-20260612-093957"
"A8C0C94A9D043A278B6D83D97685AB03DB3C1003413097979131B4C26ECD6F59","3","71130","archive\_src_inline_backups\src\wingman2\pages\ProductCallCardsPage.tsx.bak-inline-gallery-repair-20260612-094113"
"A9F1C249CE510DE282B8E12324C462BCFF6B2582399FB5458EB8454897F21751","2","1596","archive\_wingman_backup_compare_role_gate_repair_20260615-192817\networkHdAvoipRoleGate.test.ts"
"A9F1C249CE510DE282B8E12324C462BCFF6B2582399FB5458EB8454897F21751","2","1596","archive\_wingman_backup_compare_summary_copy_update_20260615-193518\networkHdAvoipRoleGate.test.ts"
"AA02FB0AB577C6BA5B69297243EFCCD1FC2D62CF3189FDEC70D3072D12CFFFCF","4","53899",".wingman-work\backups\20260811-125215\src\wingman2\pages\DiscoveryPage.tsx.20260806-121952.bak"
"AA02FB0AB577C6BA5B69297243EFCCD1FC2D62CF3189FDEC70D3072D12CFFFCF","4","53899",".wingman-work\backups\20260811-125346\src\wingman2\pages\DiscoveryPage.tsx.20260806-121952.bak"
"AA02FB0AB577C6BA5B69297243EFCCD1FC2D62CF3189FDEC70D3072D12CFFFCF","4","53899",".wingman-work\backups\20260811-125821\src\wingman2\pages\DiscoveryPage.tsx.20260806-121952.bak"
"AA02FB0AB577C6BA5B69297243EFCCD1FC2D62CF3189FDEC70D3072D12CFFFCF","4","53899","src\wingman2\pages\DiscoveryPage.tsx.20260806-121952.bak"
"AAE45248791B1340EA1EDA3AC66FD3EC40FDBD6A71F772C324FD2F1349C2B544","4","2523",".wingman-work\backups\20260811-125215\src\__tests__\guruGlossaryLinks.test.tsx"
"AAE45248791B1340EA1EDA3AC66FD3EC40FDBD6A71F772C324FD2F1349C2B544","4","2523",".wingman-work\backups\20260811-125346\src\__tests__\guruGlossaryLinks.test.tsx"
"AAE45248791B1340EA1EDA3AC66FD3EC40FDBD6A71F772C324FD2F1349C2B544","4","2523",".wingman-work\backups\20260811-125821\src\__tests__\guruGlossaryLinks.test.tsx"
"AAE45248791B1340EA1EDA3AC66FD3EC40FDBD6A71F772C324FD2F1349C2B544","4","2523","src\__tests__\guruGlossaryLinks.test.tsx"
"AB27C41B526C0C5C4E08F781E2346B02055ACE28CA9DDED972D867DC9A18D987","2","9681","archive\repo-cleanup-20260709-050830\root-artifacts\install.DISCARDED\setup-wingman-redesign.ps1"
"AB27C41B526C0C5C4E08F781E2346B02055ACE28CA9DDED972D867DC9A18D987","2","9681","archive\repo-cleanup-20260709-050830\root-artifacts\setup-wingman-redesign.ps1.DISCARDED"
"AB7A391D768B874AB56BA773D69C8E4F9F590F2084F80A220B0A8EE596DF82D9","4","165693",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-workflow-theme.css.20260806-152541.bak"
"AB7A391D768B874AB56BA773D69C8E4F9F590F2084F80A220B0A8EE596DF82D9","4","165693",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-workflow-theme.css.20260806-152541.bak"
"AB7A391D768B874AB56BA773D69C8E4F9F590F2084F80A220B0A8EE596DF82D9","4","165693",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-workflow-theme.css.20260806-152541.bak"
"AB7A391D768B874AB56BA773D69C8E4F9F590F2084F80A220B0A8EE596DF82D9","4","165693","src\wingman2\styles\wingman-workflow-theme.css.20260806-152541.bak"
"AB9DF8CFFF5AAE20F303F9987133C519D877085264C182B9024DE669F55DE02B","2","15241",".wingman-backups\app-style-consistency-20260710-213625\package.json"
"AB9DF8CFFF5AAE20F303F9987133C519D877085264C182B9024DE669F55DE02B","2","15241",".wingman-backups\app-style-package-repair-20260710-213752\package.json"
"ABC8839DA75B444C4A2FC7C48C9B016608905ADBF99E68D453AC8ECA8665C87C","4","100678",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-polish-navigation.css"
"ABC8839DA75B444C4A2FC7C48C9B016608905ADBF99E68D453AC8ECA8665C87C","4","100678",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-polish-navigation.css"
"ABC8839DA75B444C4A2FC7C48C9B016608905ADBF99E68D453AC8ECA8665C87C","4","100678",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-polish-navigation.css"
"ABC8839DA75B444C4A2FC7C48C9B016608905ADBF99E68D453AC8ECA8665C87C","4","100678","src\wingman2\styles\wingman-polish-navigation.css"
"ABD06A1D3DAAC71308D099D77D74C0D623E81AC58AF5F3312779462D830961F9","4","4374",".wingman-work\backups\20260811-125215\src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"ABD06A1D3DAAC71308D099D77D74C0D623E81AC58AF5F3312779462D830961F9","4","4374",".wingman-work\backups\20260811-125346\src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"ABD06A1D3DAAC71308D099D77D74C0D623E81AC58AF5F3312779462D830961F9","4","4374",".wingman-work\backups\20260811-125821\src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"ABD06A1D3DAAC71308D099D77D74C0D623E81AC58AF5F3312779462D830961F9","4","4374","src\wingman2\styles\CSS_MIGRATION_REGISTER.md"
"AC11837399FE238C370522367B57DB2D64D10E2C7EDF0A8920836FF90A4B04A5","4","4253",".wingman-work\backups\20260811-125215\src\wingman2\lib\salesConversationTone.ts"
"AC11837399FE238C370522367B57DB2D64D10E2C7EDF0A8920836FF90A4B04A5","4","4253",".wingman-work\backups\20260811-125346\src\wingman2\lib\salesConversationTone.ts"
"AC11837399FE238C370522367B57DB2D64D10E2C7EDF0A8920836FF90A4B04A5","4","4253",".wingman-work\backups\20260811-125821\src\wingman2\lib\salesConversationTone.ts"
"AC11837399FE238C370522367B57DB2D64D10E2C7EDF0A8920836FF90A4B04A5","4","4253","src\wingman2\lib\salesConversationTone.ts"
"ACCA18CF51AAA68E48B737FAA9D519FB904963893D523CD61651A5B4BC36E04B","4","12661",".wingman-work\backups\20260811-125215\src\wingman2\pages\ProjectsPage.tsx.20260806-121952.bak"
"ACCA18CF51AAA68E48B737FAA9D519FB904963893D523CD61651A5B4BC36E04B","4","12661",".wingman-work\backups\20260811-125346\src\wingman2\pages\ProjectsPage.tsx.20260806-121952.bak"
"ACCA18CF51AAA68E48B737FAA9D519FB904963893D523CD61651A5B4BC36E04B","4","12661",".wingman-work\backups\20260811-125821\src\wingman2\pages\ProjectsPage.tsx.20260806-121952.bak"
"ACCA18CF51AAA68E48B737FAA9D519FB904963893D523CD61651A5B4BC36E04B","4","12661","src\wingman2\pages\ProjectsPage.tsx.20260806-121952.bak"
"ADC147CAA63E64FBC89FB71F637B4E83E957DEFFAB7C188BB8EECF9785F1470D","3","10918",".wingman-backups\templates-products-header-20260710-221014\TemplatesPage.tsx"
"ADC147CAA63E64FBC89FB71F637B4E83E957DEFFAB7C188BB8EECF9785F1470D","3","10918",".wingman-backups\templates-products-header-20260710-221048\TemplatesPage.tsx"
"ADC147CAA63E64FBC89FB71F637B4E83E957DEFFAB7C188BB8EECF9785F1470D","3","10918",".wingman-backups\templates-products-header-v2-20260710-221218\TemplatesPage.tsx"
"ADC9D58DBCA382251EE7506CE5021E766A4FE7775186236DB1E3B95CA844F7CF","4","23080",".wingman-work\backups\20260811-125215\src\wingman2\lib\networkHdAvoipEquivalence.ts"
"ADC9D58DBCA382251EE7506CE5021E766A4FE7775186236DB1E3B95CA844F7CF","4","23080",".wingman-work\backups\20260811-125346\src\wingman2\lib\networkHdAvoipEquivalence.ts"
"ADC9D58DBCA382251EE7506CE5021E766A4FE7775186236DB1E3B95CA844F7CF","4","23080",".wingman-work\backups\20260811-125821\src\wingman2\lib\networkHdAvoipEquivalence.ts"
"ADC9D58DBCA382251EE7506CE5021E766A4FE7775186236DB1E3B95CA844F7CF","4","23080","src\wingman2\lib\networkHdAvoipEquivalence.ts"
"AE1B2D26FF4300AD24DBB10526829080397629FDCD88D199793B3C6F76DCCDC0","2","20933","reports\compare-engine-audit-20260613-105112\src_wingman2_lib_knownCompareProfiles.ts.full.txt"
"AE1B2D26FF4300AD24DBB10526829080397629FDCD88D199793B3C6F76DCCDC0","2","20933","reports\compare-family-rule-fix-20260613-135725\knownCompareProfiles.ts.before.txt"
"AE6383424E29BB43A42940650B3049A8608109B9AA0AD5DA641E20BE7D617B24","4","23914",".wingman-work\backups\20260811-125215\src\wingman2\lib\proposalExport.ts"
"AE6383424E29BB43A42940650B3049A8608109B9AA0AD5DA641E20BE7D617B24","4","23914",".wingman-work\backups\20260811-125346\src\wingman2\lib\proposalExport.ts"
"AE6383424E29BB43A42940650B3049A8608109B9AA0AD5DA641E20BE7D617B24","4","23914",".wingman-work\backups\20260811-125821\src\wingman2\lib\proposalExport.ts"
"AE6383424E29BB43A42940650B3049A8608109B9AA0AD5DA641E20BE7D617B24","4","23914","src\wingman2\lib\proposalExport.ts"
"AEA7146C7F18C4338CA7E1A415A9FD0C9B54F4945B62EEB3FD5F19E50B10861D","2","4306","tools\check-wingman-runtime-wiring.mjs"
"AEA7146C7F18C4338CA7E1A415A9FD0C9B54F4945B62EEB3FD5F19E50B10861D","2","4306","tools\check-wingman-runtime-wiring.mjs.20260718-190611.bak"
"AEABF6D565972CD10AB7C18DCA2D4FE74568AFDAA99EED1FA7D3B9FED2F5C2EC","4","409",".wingman-work\backups\20260811-125215\src\wingman2\pages\ProposalPage.tsx"
"AEABF6D565972CD10AB7C18DCA2D4FE74568AFDAA99EED1FA7D3B9FED2F5C2EC","4","409",".wingman-work\backups\20260811-125346\src\wingman2\pages\ProposalPage.tsx"
"AEABF6D565972CD10AB7C18DCA2D4FE74568AFDAA99EED1FA7D3B9FED2F5C2EC","4","409",".wingman-work\backups\20260811-125821\src\wingman2\pages\ProposalPage.tsx"
"AEABF6D565972CD10AB7C18DCA2D4FE74568AFDAA99EED1FA7D3B9FED2F5C2EC","4","409","src\wingman2\pages\ProposalPage.tsx"
"AEBA02F37542DC255B3FE604E9B6E1786D57018D3735B91B7C82858BC5FEA271","4","7630",".wingman-work\backups\20260811-125215\src\wingman2\lib\visualStudioProductConnection.test.ts"
"AEBA02F37542DC255B3FE604E9B6E1786D57018D3735B91B7C82858BC5FEA271","4","7630",".wingman-work\backups\20260811-125346\src\wingman2\lib\visualStudioProductConnection.test.ts"
"AEBA02F37542DC255B3FE604E9B6E1786D57018D3735B91B7C82858BC5FEA271","4","7630",".wingman-work\backups\20260811-125821\src\wingman2\lib\visualStudioProductConnection.test.ts"
"AEBA02F37542DC255B3FE604E9B6E1786D57018D3735B91B7C82858BC5FEA271","4","7630","src\wingman2\lib\visualStudioProductConnection.test.ts"
"AF8963F427F674330D81D0D36E25FD075379781D6F2A5E397FC0D6E63B4D8134","2","1039",".wingman-backups\app-style-package-repair-20260710-213752\update-package-style-check.cjs"
"AF8963F427F674330D81D0D36E25FD075379781D6F2A5E397FC0D6E63B4D8134","2","1039",".wingman-backups\app-style-package-repair-20260710-214228\update-package-style-check.cjs"
"AFF26B9E647235F6416A7BF89375F6007ED103AA68626E1469B7860B920F1634","2","10861",".wingman-backups\templates-action-placement-20260710-215328\TemplatesPage.tsx"
"AFF26B9E647235F6416A7BF89375F6007ED103AA68626E1469B7860B920F1634","2","10861",".wingman-backups\templates-page-refocus-20260710-214915\TemplatesPage.tsx"
"B003FB4D8BE0B7443DA36E6FCB9D72EB1FC339C2A7994E3E3BDB7DC55D2717CD","4","22193",".wingman-work\backups\20260811-125215\src\wingman2\lib\knownCompareProfiles.ts"
"B003FB4D8BE0B7443DA36E6FCB9D72EB1FC339C2A7994E3E3BDB7DC55D2717CD","4","22193",".wingman-work\backups\20260811-125346\src\wingman2\lib\knownCompareProfiles.ts"
"B003FB4D8BE0B7443DA36E6FCB9D72EB1FC339C2A7994E3E3BDB7DC55D2717CD","4","22193",".wingman-work\backups\20260811-125821\src\wingman2\lib\knownCompareProfiles.ts"
"B003FB4D8BE0B7443DA36E6FCB9D72EB1FC339C2A7994E3E3BDB7DC55D2717CD","4","22193","src\wingman2\lib\knownCompareProfiles.ts"
"B015B3FAABC3F5C6DF5E18AA39463E3E9F61A024D96672024FF4C47B3CBB5032","3","4596",".wingman-work\backups\20260811-125215\src\__tests__\dataManager.test.tsx"
"B015B3FAABC3F5C6DF5E18AA39463E3E9F61A024D96672024FF4C47B3CBB5032","3","4596",".wingman-work\backups\20260811-125346\src\__tests__\dataManager.test.tsx"
"B015B3FAABC3F5C6DF5E18AA39463E3E9F61A024D96672024FF4C47B3CBB5032","3","4596",".wingman-work\backups\20260811-125821\src\__tests__\dataManager.test.tsx"
"B01D879118EF68A93BB1B679C14682C12C2275E2EE92E8E1149E4305EB1F44B1","4","4505",".wingman-work\backups\20260811-125215\src\__tests__\finderDiscoveryResults.test.tsx"
"B01D879118EF68A93BB1B679C14682C12C2275E2EE92E8E1149E4305EB1F44B1","4","4505",".wingman-work\backups\20260811-125346\src\__tests__\finderDiscoveryResults.test.tsx"
"B01D879118EF68A93BB1B679C14682C12C2275E2EE92E8E1149E4305EB1F44B1","4","4505",".wingman-work\backups\20260811-125821\src\__tests__\finderDiscoveryResults.test.tsx"
"B01D879118EF68A93BB1B679C14682C12C2275E2EE92E8E1149E4305EB1F44B1","4","4505","src\__tests__\finderDiscoveryResults.test.tsx"
"B07BF9E8CB4DD66C8811CC8305168E8ADFFC372688B1D1F676C130FD3DFC27F8","2","84425","data-sources\wyrestorm\products.csv"
"B07BF9E8CB4DD66C8811CC8305168E8ADFFC372688B1D1F676C130FD3DFC27F8","2","84425","data-sources\wyrestorm\products.csv.20260722-115849.bak"
"B097058015AAA682C70858AC67ADFB021BD3AC0AFB8DAB5596D0DCBE3E835174","4","725294",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-style-stack.css"
"B097058015AAA682C70858AC67ADFB021BD3AC0AFB8DAB5596D0DCBE3E835174","4","725294",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-style-stack.css"
"B097058015AAA682C70858AC67ADFB021BD3AC0AFB8DAB5596D0DCBE3E835174","4","725294",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-style-stack.css"
"B097058015AAA682C70858AC67ADFB021BD3AC0AFB8DAB5596D0DCBE3E835174","4","725294","src\wingman2\styles\wingman-style-stack.css"
"B09FB845A738A6C13E78119AF0185477606B3D13DFD6EBC310B5437820FFF8F4","4","3809",".wingman-work\backups\20260811-125215\src\wingman2\lib\systemDependencies.test.ts"
"B09FB845A738A6C13E78119AF0185477606B3D13DFD6EBC310B5437820FFF8F4","4","3809",".wingman-work\backups\20260811-125346\src\wingman2\lib\systemDependencies.test.ts"
"B09FB845A738A6C13E78119AF0185477606B3D13DFD6EBC310B5437820FFF8F4","4","3809",".wingman-work\backups\20260811-125821\src\wingman2\lib\systemDependencies.test.ts"
"B09FB845A738A6C13E78119AF0185477606B3D13DFD6EBC310B5437820FFF8F4","4","3809","src\wingman2\lib\systemDependencies.test.ts"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-style-stack.css.20260714-115319.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125215\src\wingman2\styles\wingman-style-stack.css.20260714-115422.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-style-stack.css.20260714-115319.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125346\src\wingman2\styles\wingman-style-stack.css.20260714-115422.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-style-stack.css.20260714-115319.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869",".wingman-work\backups\20260811-125821\src\wingman2\styles\wingman-style-stack.css.20260714-115422.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869","src\wingman2\styles\wingman-style-stack.css.20260714-115319.bak"
"B0B793CD9D24124F264C5015C8CC02BE02FBB27BD56FE5BCF5F78DE217B981B1","8","600869","src\wingman2\styles\wingman-style-stack.css.20260714-115422.bak"
"B0C4DE6BFDCD8B0220CA58F7E6DD472C304268B14CFC146CAF8CB85B7F55D569","4","11071",".wingman-work\backups\20260811-125215\src\wingman2\lib\schematic\wingmanSchematicEngine.test.ts"
"B0C4DE6BFDCD8B0220CA58F7E6DD472C304268B14CFC146CAF8CB85B7F55D569","4","11071",".wingman-work\backups\20260811-125346\src\wingman2\lib\schematic\wingmanSchematicEngine.test.ts"
"B0C4DE6BFDCD8B0220CA58F7E6DD472C304268B14CFC146CAF8CB85B7F55D569","4","11071",".wingman-work\backups\20260811-125821\src\wingman2\lib\schematic\wingmanSchematicEngine.test.ts"
"B0C4DE6BFDCD8B0220CA58F7E6DD472C304268B14CFC146CAF8CB85B7F55D569","4","11071","src\wingman2\lib\schematic\wingmanSchematicEngine.test.ts"
"B0E0387F2806476C253CCB686F492BFEBA366431D4CED95E96CA445DD36CC38C","4","1361",".wingman-work\backups\20260811-125215\src\wingman2\lib\visualStudioTypes.ts"
"B0E0387F2806476C253CCB686F492BFEBA366431D4CED95E96CA445DD36CC38C","4","1361",".wingman-work\backups\20260811-125346\src\wingman2\lib\visualStudioTypes.ts"
"B0E0387F2806476C253CCB686F492BFEBA366431D4CED95E96CA445DD36CC38C","4","1361",".wingman-work\backups\20260811-125821\src\wingman2\lib\visualStudioTypes.ts"
"B0E0387F2806476C253CCB686F492BFEBA366431D4CED95E96CA445DD36CC38C","4","1361","src\wingman2\lib\visualStudioTypes.ts"
"B0EF6BB391391089A412915B0027F7681745CB2D5365B8E7E728DD75458C9C88","4","12334",".wingman-work\backups\20260811-125215\src\wingman2\components\VisualStudioCanvas.tsx"
"B0EF6BB391391089A412915B0027F7681745CB2D5365B8E7E728DD75458C9C88","4","12334",".wingman-work\backups\20260811-125346\src\wingman2\components\VisualStudioCanvas.tsx"
"B0EF6BB391391089A412915B0027F7681745CB2D5365B8E7E728DD75458C9C88","4","12334",".wingman-work\backups\20260811-125821\src\wingman2\components\VisualStudioCanvas.tsx"
"B0EF6BB391391089A412915B0027F7681745CB2D5365B8E7E728DD75458C9C88","4","12334","src\wingman2\components\VisualStudioCanvas.tsx"
"B1530BD0DBC7DAB34F8D0638523759DC9F5AAD32CA2EE70FC6108070841528B9","2","28779","archive\_wingman_backup_discovery_visual_cards_20260616-091351\DiscoveryPage.tsx.bak"
"B1530BD0DBC7DAB34F8D0638523759DC9F5AAD32CA2EE70FC6108070841528B9","2","28779","archive\_wingman_backup_force_photo_context_cards_20260616-091625\DiscoveryPage.tsx.bak"
"B17D5FE18701CF78B4729293199842226FADD7F69A735C2558B002E5B468E8F7","2","14607","backups\wyrestorm-port-count-repair-20260714-051033\data_admin_wingman-product-admin-db.json.bak"
"B17D5FE18701CF78B4729293199842226FADD7F69A735C2558B002E5B468E8F7","2","14607","data\admin\wingman-product-admin-db.json"
"B229E3B0D7C9CE66877559C61CBD63A74FBA1AE1E52FC53D914BB771F11F3C51","3","23578","archive\_wingman_backup_discovery_guidance_commit_20260614-204418\DiscoveryPage.tsx"
"B229E3B0D7C9CE66877559C61CBD63A74FBA1AE1E52FC53D914BB771F11F3C51","3","23578","archive\_wingman_backup_discovery_readiness_marker_20260614-204208\DiscoveryPage.tsx"
"B229E3B0D7C9CE66877559C61CBD63A74FBA1AE1E52FC53D914BB771F11F3C51","3","23578","archive\_wingman_backup_discovery_strategy_fix_20260614-204612\DiscoveryPage.tsx"
"B27F912AFF03EE9642B77F9C5B58B73A77BE8E17420DE4010278AF63AC88C2EA","3","1725","archive\_wingman_backup_compare_result_layout_20260615-190524\main.tsx"
"B27F912AFF03EE9642B77F9C5B58B73A77BE8E17420DE4010278AF63AC88C2EA","3","1725","archive\_wingman_backup_compare_result_styling_20260615-185918\main.tsx"
